Attribute,Date,Emp Code,Employee Status,Month,Sum of Value
Renewal Target,2024-02-01 00:00:00,64,Active, Feb,347668
Renewal Target,2024-02-01 00:00:00,65,Active, Feb,538869
Renewal Target,2024-02-01 00:00:00,66,Active, Feb,441999
Renewal Target,2024-02-01 00:00:00,67,Active, Feb,516644
Renewal Target,2024-02-01 00:00:00,68,Active, Feb,319058
Renewal Target,2024-02-01 00:00:00,69,Active, Feb,250073
Renewal Target,2024-02-01 00:00:00,70,Active, Feb,428698
Renewal Target,2024-02-01 00:00:00,71,Active, Feb,214877
Renewal Target,2024-02-01 00:00:00,72,Active, Feb,476944
Renewal Target,2024-02-01 00:00:00,73,Active, Feb,509918
Renewal Target,2024-02-01 00:00:00,74,Active, Feb,523270
Renewal Target,2024-02-01 00:00:00,75,Active, Feb,136482
Renewal Target,2024-02-01 00:00:00,76,Active, Feb,180617
Renewal Target,2024-02-01 00:00:00,77,Active, Feb,262943
Renewal Target,2024-02-01 00:00:00,78,Active, Feb,539847
Renewal Target,2024-02-01 00:00:00,79,Active, Feb,532136
Renewal Target,2024-02-01 00:00:00,80,Active, Feb,158556
Renewal Target,2024-02-01 00:00:00,81,Active, Feb,182622
Renewal Target,2024-02-01 00:00:00,82,Active, Feb,368457
Renewal Target,2024-02-01 00:00:00,83,Active, Feb,520111
Renewal Target,2024-02-01 00:00:00,84,Active, Feb,251974
Renewal Target,2024-02-01 00:00:00,85,Active, Feb,224157
Renewal Target,2024-02-01 00:00:00,86,Active, Feb,145751
Renewal Target,2024-02-01 00:00:00,87,Active, Feb,189633
Renewal Target,2024-02-01 00:00:00,88,Active, Feb,137831
Renewal Target,2024-02-01 00:00:00,89,Active, Feb,396806
Renewal Target,2024-02-01 00:00:00,90,Active, Feb,542738
Renewal Target,2024-02-01 00:00:00,91,Active, Feb,454399
Renewal Target,2024-02-01 00:00:00,92,Active, Feb,166771
Renewal Target,2024-02-01 00:00:00,93,Active, Feb,265607
Renewal Target,2024-02-01 00:00:00,94,Active, Feb,316181
Renewal Target,2024-02-01 00:00:00,95,Active, Feb,274628
Renewal Target,2024-02-01 00:00:00,96,Active, Feb,547126
Renewal Target,2024-02-01 00:00:00,97,Active, Feb,169083
Renewal Target,2024-02-01 00:00:00,98,Active, Feb,354970
Renewal Target,2024-02-01 00:00:00,99,Active, Feb,432717
Renewal Target,2024-02-01 00:00:00,100,Active, Feb,365811
Renewal Target,2024-02-01 00:00:00,101,Active, Feb,154346
Renewal Target,2024-02-01 00:00:00,102,Active, Feb,129188
Renewal Target,2024-02-01 00:00:00,103,Active, Feb,446516
Renewal Target,2024-02-01 00:00:00,104,Active, Feb,175298
Renewal Target,2024-02-01 00:00:00,105,Active, Feb,302878
Renewal Target,2024-02-01 00:00:00,106,Active, Feb,495800
Renewal Target,2024-02-01 00:00:00,107,Active, Feb,213636
Renewal Target,2024-02-01 00:00:00,108,Active, Feb,263620
Renewal Target,2024-02-01 00:00:00,109,Active, Feb,137949
Renewal Target,2024-02-01 00:00:00,110,Active, Feb,238570
Renewal Target,2024-02-01 00:00:00,111,Active, Feb,347907
Renewal Target,2024-02-01 00:00:00,112,Active, Feb,342595
Renewal Target,2024-02-01 00:00:00,113,Active, Feb,346141
Renewal Target,2024-02-01 00:00:00,114,Active, Feb,461840
Renewal Target,2024-02-01 00:00:00,115,Active, Feb,254341
Renewal Target,2024-02-01 00:00:00,116,Active, Feb,132196
Renewal Target,2024-02-01 00:00:00,117,Active, Feb,316186
Renewal Target,2024-02-01 00:00:00,118,Active, Feb,476521
Renewal Target,2024-02-01 00:00:00,119,Active, Feb,459219
Renewal Target,2024-02-01 00:00:00,120,Active, Feb,419044
Renewal Target,2024-02-01 00:00:00,121,Active, Feb,303456
Renewal Target,2024-02-01 00:00:00,122,Active, Feb,445987
Renewal Target,2024-02-01 00:00:00,123,Active, Feb,364427
Renewal Target,2024-02-01 00:00:00,124,Active, Feb,419618
Renewal Target,2024-02-01 00:00:00,125,Active, Feb,290794
Renewal Target,2024-02-01 00:00:00,126,Active, Feb,234750
Renewal Target,2024-02-01 00:00:00,127,Active, Feb,212682
Renewal Target,2024-02-01 00:00:00,128,Active, Feb,321050
Renewal Target,2024-02-01 00:00:00,129,Active, Feb,334566
Renewal Target,2024-02-01 00:00:00,130,Active, Feb,519850
Renewal Target,2024-02-01 00:00:00,131,Active, Feb,227775
Renewal Target,2024-02-01 00:00:00,132,Active, Feb,480016
Renewal Target,2024-02-01 00:00:00,133,Active, Feb,404613
Renewal Target,2024-02-01 00:00:00,134,Active, Feb,520483
Renewal Target,2024-02-01 00:00:00,135,Active, Feb,434677
Renewal Target,2024-02-01 00:00:00,136,Active, Feb,491775
Renewal Target,2024-02-01 00:00:00,137,Active, Feb,293238
Renewal Target,2024-02-01 00:00:00,138,Active, Feb,154460
Renewal Target,2024-02-01 00:00:00,139,Active, Feb,479249
Renewal Target,2024-02-01 00:00:00,140,Active, Feb,169042
Renewal Target,2024-02-01 00:00:00,141,Active, Feb,185987
Renewal Target,2024-02-01 00:00:00,142,Active, Feb,285427
Renewal Target,2024-02-01 00:00:00,143,Active, Feb,409239
Renewal Target,2024-02-01 00:00:00,144,Active, Feb,195420
Renewal Target,2024-02-01 00:00:00,145,Active, Feb,334968
Renewal Target,2024-02-01 00:00:00,146,Active, Feb,421758
Renewal Target,2024-02-01 00:00:00,147,Active, Feb,224835
Renewal Target,2024-02-01 00:00:00,148,Active, Feb,496951
Renewal Target,2024-02-01 00:00:00,149,Active, Feb,265479
Renewal Target,2024-02-01 00:00:00,150,Active, Feb,231496
Renewal Target,2024-02-01 00:00:00,151,Active, Feb,271976
Renewal Target,2024-02-01 00:00:00,152,Active, Feb,425654
Renewal Target,2024-02-01 00:00:00,153,Active, Feb,472375
Renewal Target,2024-02-01 00:00:00,154,Active, Feb,497073
Renewal Target,2024-02-01 00:00:00,155,Active, Feb,239754
Renewal Target,2024-02-01 00:00:00,156,Active, Feb,260406
Renewal Target,2024-02-01 00:00:00,157,Active, Feb,208130
Renewal Target,2024-02-01 00:00:00,158,Active, Feb,196279
Renewal Target,2024-02-01 00:00:00,159,Active, Feb,289031
Renewal Target,2024-02-01 00:00:00,160,Active, Feb,364551
Renewal Target,2024-02-01 00:00:00,161,Active, Feb,157568
Renewal Target,2024-02-01 00:00:00,162,Active, Feb,547143
Renewal Target,2024-02-01 00:00:00,163,Active, Feb,400454
Renewal Target,2024-02-01 00:00:00,164,Active, Feb,375033
Renewal Target,2024-02-01 00:00:00,165,Active, Feb,442884
Renewal Target,2024-02-01 00:00:00,166,Active, Feb,224390
Renewal Target,2024-02-01 00:00:00,167,Active, Feb,416281
Renewal Target,2024-02-01 00:00:00,168,Active, Feb,488483
Renewal Target,2024-02-01 00:00:00,169,Active, Feb,282566
Renewal Target,2024-02-01 00:00:00,170,Active, Feb,333817
Renewal Target,2024-02-01 00:00:00,171,Active, Feb,288317
Renewal Target,2024-02-01 00:00:00,172,Active, Feb,249788
Renewal Target,2024-02-01 00:00:00,173,Active, Feb,368748
Renewal Target,2024-02-01 00:00:00,174,Active, Feb,175023
Renewal Target,2024-02-01 00:00:00,175,Active, Feb,326093
Renewal Target,2024-02-01 00:00:00,176,Active, Feb,421344
Renewal Target,2024-02-01 00:00:00,177,Active, Feb,213142
Renewal Target,2024-02-01 00:00:00,178,Active, Feb,142732
Renewal Target,2024-02-01 00:00:00,179,Active, Feb,509768
Renewal Target,2024-02-01 00:00:00,180,Active, Feb,464221
Renewal Target,2024-02-01 00:00:00,181,Active, Feb,126886
Renewal Target,2024-02-01 00:00:00,182,Active, Feb,464495
Renewal Target,2024-02-01 00:00:00,183,Active, Feb,454131
Renewal Target,2024-02-01 00:00:00,184,Active, Feb,331059
Renewal Target,2024-02-01 00:00:00,185,Active, Feb,174654
Renewal Target,2024-02-01 00:00:00,186,Active, Feb,289094
Renewal Target,2024-02-01 00:00:00,187,Active, Feb,186911
Renewal Target,2024-02-01 00:00:00,188,Active, Feb,253866
Renewal Target,2024-02-01 00:00:00,189,Active, Feb,519852
Renewal Target,2024-02-01 00:00:00,190,Active, Feb,549858
Renewal Target,2024-02-01 00:00:00,191,Active, Feb,328382
Renewal Target,2024-02-01 00:00:00,192,Active, Feb,501393
Renewal Target,2024-02-01 00:00:00,193,Active, Feb,495030
Renewal Target,2024-02-01 00:00:00,194,Active, Feb,196601
Renewal Target,2024-02-01 00:00:00,195,Active, Feb,162147
Renewal Target,2024-02-01 00:00:00,196,Active, Feb,372348
Renewal Target,2024-02-01 00:00:00,197,Active, Feb,250376
Renewal Target,2024-02-01 00:00:00,198,Active, Feb,538009
Renewal Target,2024-02-01 00:00:00,199,Active, Feb,245101
Renewal Target,2024-02-01 00:00:00,200,Active, Feb,462105
Renewal Target,2024-02-01 00:00:00,201,Active, Feb,540239
Renewal Target,2024-02-01 00:00:00,202,Active, Feb,243643
Renewal Target,2024-02-01 00:00:00,203,Active, Feb,497564
Renewal Target,2024-02-01 00:00:00,204,Active, Feb,385933
Renewal Target,2024-02-01 00:00:00,205,Active, Feb,179937
Renewal Target,2024-02-01 00:00:00,206,Active, Feb,521159
Renewal Target,2024-02-01 00:00:00,207,Active, Feb,475329
Renewal Target,2024-02-01 00:00:00,208,Active, Feb,213709
Renewal Target,2024-02-01 00:00:00,209,Active, Feb,322059
Renewal Target,2024-02-01 00:00:00,210,Active, Feb,385678
Renewal Target,2024-02-01 00:00:00,211,Active, Feb,174566
Renewal Target,2024-02-01 00:00:00,212,Active, Feb,375549
Renewal Target,2024-02-01 00:00:00,213,Active, Feb,137279
Renewal Target,2024-02-01 00:00:00,214,Active, Feb,496969
Renewal Target,2024-02-01 00:00:00,215,Active, Feb,338014
Renewal Target,2024-02-01 00:00:00,216,Active, Feb,478016
Renewal Target,2024-02-01 00:00:00,217,Active, Feb,163959
Renewal Target,2024-02-01 00:00:00,218,Active, Feb,469134
Renewal Target,2024-02-01 00:00:00,219,Active, Feb,227297
Renewal Target,2024-02-01 00:00:00,220,Active, Feb,268470
Renewal Target,2024-02-01 00:00:00,221,Active, Feb,347867
Renewal Target,2024-02-01 00:00:00,222,Active, Feb,530739
Renewal Target,2024-02-01 00:00:00,223,Active, Feb,204213
Renewal Target,2024-02-01 00:00:00,224,Active, Feb,161762
Renewal Target,2024-02-01 00:00:00,225,Active, Feb,125029
Renewal Target,2024-02-01 00:00:00,226,Active, Feb,392533
Renewal Target,2024-02-01 00:00:00,227,Active, Feb,462788
Renewal Target,2024-02-01 00:00:00,228,Active, Feb,353639
Renewal Target,2024-02-01 00:00:00,229,Active, Feb,273192
Renewal Target,2024-02-01 00:00:00,230,Active, Feb,166988
Renewal Target,2024-02-01 00:00:00,231,Active, Feb,227815
Renewal Target,2024-02-01 00:00:00,232,Active, Feb,508901
Renewal Target,2024-02-01 00:00:00,233,Active, Feb,473219
Renewal Target,2024-02-01 00:00:00,234,Active, Feb,342519
Renewal Target,2024-02-01 00:00:00,235,Active, Feb,412220
Renewal Target,2024-02-01 00:00:00,236,Active, Feb,537543
Renewal Target,2024-02-01 00:00:00,237,Active, Feb,186869
Renewal Target,2024-02-01 00:00:00,238,Active, Feb,142294
Renewal Target,2024-02-01 00:00:00,239,Active, Feb,455731
Renewal Target,2024-02-01 00:00:00,240,Active, Feb,203653
Renewal Target,2024-02-01 00:00:00,241,Active, Feb,273822
Renewal Target,2024-02-01 00:00:00,242,Active, Feb,345518
Renewal Target,2024-02-01 00:00:00,243,Active, Feb,505767
Renewal Target,2024-02-01 00:00:00,244,Active, Feb,521067
Renewal Target,2024-02-01 00:00:00,245,Active, Feb,360114
Renewal Target,2024-02-01 00:00:00,246,Active, Feb,516447
Renewal Target,2024-02-01 00:00:00,247,Active, Feb,167105
Renewal Target,2024-02-01 00:00:00,248,Active, Feb,517811
Renewal Target,2024-02-01 00:00:00,249,Active, Feb,524649
Renewal Target,2024-02-01 00:00:00,250,Active, Feb,271159
Renewal Target,2024-02-01 00:00:00,251,Active, Feb,364901
Renewal Target,2024-02-01 00:00:00,252,Active, Feb,160112
Renewal Target,2024-02-01 00:00:00,253,Active, Feb,378378
Renewal Target,2024-02-01 00:00:00,254,Active, Feb,132442
Renewal Target,2024-02-01 00:00:00,255,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,256,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,257,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,258,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,259,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,260,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,261,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,262,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,263,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,264,Exited, Feb,226370
Renewal Target,2024-02-01 00:00:00,265,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,266,Exited, Feb,216775
Renewal Target,2024-02-01 00:00:00,267,Exited, Feb,437152
Renewal Target,2024-02-01 00:00:00,268,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,269,Exited, Feb,321228
Renewal Target,2024-02-01 00:00:00,270,Exited, Feb,512053
Renewal Target,2024-02-01 00:00:00,271,Exited, Feb,273187
Renewal Target,2024-02-01 00:00:00,272,Exited, Feb,403056
Renewal Target,2024-02-01 00:00:00,273,Exited, Feb,347708
Renewal Target,2024-02-01 00:00:00,274,Exited, Feb,150917
Renewal Target,2024-02-01 00:00:00,275,Exited, Feb,255799
Renewal Target,2024-02-01 00:00:00,276,Exited, Feb,160594
Renewal Target,2024-02-01 00:00:00,277,Exited, Feb,533851
Renewal Target,2024-02-01 00:00:00,278,Exited, Feb,181356
Renewal Target,2024-02-01 00:00:00,279,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,280,Exited, Feb,177413
Renewal Target,2024-02-01 00:00:00,281,Exited, Feb,174889
Renewal Target,2024-02-01 00:00:00,282,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,283,Exited, Feb,426312
Renewal Target,2024-02-01 00:00:00,284,Exited, Feb,276533
Renewal Target,2024-02-01 00:00:00,285,Exited, Feb,525232
Renewal Target,2024-02-01 00:00:00,286,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,287,Exited, Feb,446112
Renewal Target,2024-02-01 00:00:00,288,Exited, Feb,521538
Renewal Target,2024-02-01 00:00:00,289,Exited, Feb,195070
Renewal Target,2024-02-01 00:00:00,290,Exited, Feb,520367
Renewal Target,2024-02-01 00:00:00,291,Exited, Feb,167716
Renewal Target,2024-02-01 00:00:00,292,Exited, Feb,383167
Renewal Target,2024-02-01 00:00:00,293,Exited, Feb,145245
Renewal Target,2024-02-01 00:00:00,294,Exited, Feb,489350
Renewal Target,2024-02-01 00:00:00,295,Exited, Feb,159577
Renewal Target,2024-02-01 00:00:00,296,Exited, Feb,459591
Renewal Target,2024-02-01 00:00:00,297,Exited, Feb,251530
Renewal Target,2024-02-01 00:00:00,298,Exited, Feb,148168
Renewal Target,2024-02-01 00:00:00,299,Exited, Feb,142660
Renewal Target,2024-02-01 00:00:00,300,Exited, Feb,136736
Renewal Target,2024-02-01 00:00:00,301,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,302,Exited, Feb,383657
Renewal Target,2024-02-01 00:00:00,303,Exited, Feb,360857
Renewal Target,2024-02-01 00:00:00,304,Exited, Feb,322672
Renewal Target,2024-02-01 00:00:00,305,Exited, Feb,353435
Renewal Target,2024-02-01 00:00:00,306,Exited, Feb,468279
Renewal Target,2024-02-01 00:00:00,307,Exited, Feb,430861
Renewal Target,2024-02-01 00:00:00,308,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,309,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,310,Exited, Feb,297576
Renewal Target,2024-02-01 00:00:00,311,Exited, Feb,171711
Renewal Target,2024-02-01 00:00:00,312,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,313,Exited, Feb,162209
Renewal Target,2024-02-01 00:00:00,314,Exited, Feb,457669
Renewal Target,2024-02-01 00:00:00,315,Exited, Feb,224348
Renewal Target,2024-02-01 00:00:00,316,Exited, Feb,397982
Renewal Target,2024-02-01 00:00:00,317,Exited, Feb,405854
Renewal Target,2024-02-01 00:00:00,318,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,319,Exited, Feb,229667
Renewal Target,2024-02-01 00:00:00,320,Exited, Feb,305321
Renewal Target,2024-02-01 00:00:00,321,Exited, Feb,293436
Renewal Target,2024-02-01 00:00:00,322,Exited, Feb,125026
Renewal Target,2024-02-01 00:00:00,323,Exited, Feb,176998
Renewal Target,2024-02-01 00:00:00,324,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,325,Exited, Feb,482199
Renewal Target,2024-02-01 00:00:00,326,Exited, Feb,138161
Renewal Target,2024-02-01 00:00:00,327,Exited, Feb,374439
Renewal Target,2024-02-01 00:00:00,328,Exited, Feb,0
Renewal Target,2024-02-01 00:00:00,329,Exited, Feb,546335
Renewal Target,2024-02-01 00:00:00,330,Exited, Feb,412751
Renewal Target,2024-03-01 00:00:00,1,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,2,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,3,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,4,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,5,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,6,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,7,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,8,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,9,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,10,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,11,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,12,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,13,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,14,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,15,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,16,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,17,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,18,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,19,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,20,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,21,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,22,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,23,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,24,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,25,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,26,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,27,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,28,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,29,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,30,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,31,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,32,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,33,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,34,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,35,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,36,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,37,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,38,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,39,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,40,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,41,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,42,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,43,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,44,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,45,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,46,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,47,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,48,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,49,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,50,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,51,Active, Mar,0
Renewal Target,2024-03-01 00:00:00,52,Active, Mar,411147
Renewal Target,2024-03-01 00:00:00,53,Active, Mar,430197
Renewal Target,2024-03-01 00:00:00,54,Active, Mar,305846
Renewal Target,2024-03-01 00:00:00,55,Active, Mar,373259
Renewal Target,2024-03-01 00:00:00,56,Active, Mar,218350
Renewal Target,2024-03-01 00:00:00,57,Active, Mar,221225
Renewal Target,2024-03-01 00:00:00,58,Active, Mar,318248
Renewal Target,2024-03-01 00:00:00,59,Active, Mar,221454
Renewal Target,2024-03-01 00:00:00,60,Active, Mar,229669
Renewal Target,2024-03-01 00:00:00,61,Active, Mar,239372
Renewal Target,2024-03-01 00:00:00,62,Active, Mar,236076
Renewal Target,2024-03-01 00:00:00,63,Active, Mar,387906
Renewal Target,2024-03-01 00:00:00,64,Active, Mar,488511
Renewal Target,2024-03-01 00:00:00,65,Active, Mar,537983
Renewal Target,2024-03-01 00:00:00,66,Active, Mar,435114
Renewal Target,2024-03-01 00:00:00,67,Active, Mar,358564
Renewal Target,2024-03-01 00:00:00,68,Active, Mar,439125
Renewal Target,2024-03-01 00:00:00,69,Active, Mar,366736
Renewal Target,2024-03-01 00:00:00,70,Active, Mar,177565
Renewal Target,2024-03-01 00:00:00,71,Active, Mar,148704
Renewal Target,2024-03-01 00:00:00,72,Active, Mar,165057
Renewal Target,2024-03-01 00:00:00,73,Active, Mar,156503
Renewal Target,2024-03-01 00:00:00,74,Active, Mar,439030
Renewal Target,2024-03-01 00:00:00,75,Active, Mar,285665
Renewal Target,2024-03-01 00:00:00,76,Active, Mar,503414
Renewal Target,2024-03-01 00:00:00,77,Active, Mar,479636
Renewal Target,2024-03-01 00:00:00,78,Active, Mar,513856
Renewal Target,2024-03-01 00:00:00,79,Active, Mar,363504
Renewal Target,2024-03-01 00:00:00,80,Active, Mar,179329
Renewal Target,2024-03-01 00:00:00,81,Active, Mar,474090
Renewal Target,2024-03-01 00:00:00,82,Active, Mar,354222
Renewal Target,2024-03-01 00:00:00,83,Active, Mar,170672
Renewal Target,2024-03-01 00:00:00,84,Active, Mar,210826
Renewal Target,2024-03-01 00:00:00,85,Active, Mar,222953
Renewal Target,2024-03-01 00:00:00,86,Active, Mar,380796
Renewal Target,2024-03-01 00:00:00,87,Active, Mar,176668
Renewal Target,2024-03-01 00:00:00,88,Active, Mar,401023
Renewal Target,2024-03-01 00:00:00,89,Active, Mar,428156
Renewal Target,2024-03-01 00:00:00,90,Active, Mar,153369
Renewal Target,2024-03-01 00:00:00,91,Active, Mar,266663
Renewal Target,2024-03-01 00:00:00,92,Active, Mar,487151
Renewal Target,2024-03-01 00:00:00,93,Active, Mar,514278
Renewal Target,2024-03-01 00:00:00,94,Active, Mar,421663
Renewal Target,2024-03-01 00:00:00,95,Active, Mar,258272
Renewal Target,2024-03-01 00:00:00,96,Active, Mar,531677
Renewal Target,2024-03-01 00:00:00,97,Active, Mar,161432
Renewal Target,2024-03-01 00:00:00,98,Active, Mar,460969
Renewal Target,2024-03-01 00:00:00,99,Active, Mar,315271
Renewal Target,2024-03-01 00:00:00,100,Active, Mar,429385
Renewal Target,2024-03-01 00:00:00,101,Active, Mar,154673
Renewal Target,2024-03-01 00:00:00,102,Active, Mar,414286
Renewal Target,2024-03-01 00:00:00,103,Active, Mar,251001
Renewal Target,2024-03-01 00:00:00,104,Active, Mar,196701
Renewal Target,2024-03-01 00:00:00,105,Active, Mar,205539
Renewal Target,2024-03-01 00:00:00,106,Active, Mar,322363
Renewal Target,2024-03-01 00:00:00,107,Active, Mar,356940
Renewal Target,2024-03-01 00:00:00,108,Active, Mar,487781
Renewal Target,2024-03-01 00:00:00,109,Active, Mar,438958
Renewal Target,2024-03-01 00:00:00,110,Active, Mar,358732
Renewal Target,2024-03-01 00:00:00,111,Active, Mar,155187
Renewal Target,2024-03-01 00:00:00,112,Active, Mar,415322
Renewal Target,2024-03-01 00:00:00,113,Active, Mar,441540
Renewal Target,2024-03-01 00:00:00,114,Active, Mar,332892
Renewal Target,2024-03-01 00:00:00,115,Active, Mar,352160
Renewal Target,2024-03-01 00:00:00,116,Active, Mar,268249
Renewal Target,2024-03-01 00:00:00,117,Active, Mar,532398
Renewal Target,2024-03-01 00:00:00,118,Active, Mar,406545
Renewal Target,2024-03-01 00:00:00,119,Active, Mar,412463
Renewal Target,2024-03-01 00:00:00,120,Active, Mar,267816
Renewal Target,2024-03-01 00:00:00,121,Active, Mar,430957
Renewal Target,2024-03-01 00:00:00,122,Active, Mar,311246
Renewal Target,2024-03-01 00:00:00,123,Active, Mar,542388
Renewal Target,2024-03-01 00:00:00,124,Active, Mar,334004
Renewal Target,2024-03-01 00:00:00,125,Active, Mar,329385
Renewal Target,2024-03-01 00:00:00,126,Active, Mar,329779
Renewal Target,2024-03-01 00:00:00,127,Active, Mar,487694
Renewal Target,2024-03-01 00:00:00,128,Active, Mar,368837
Renewal Target,2024-03-01 00:00:00,129,Active, Mar,189125
Renewal Target,2024-03-01 00:00:00,130,Active, Mar,232514
Renewal Target,2024-03-01 00:00:00,131,Active, Mar,207289
Renewal Target,2024-03-01 00:00:00,132,Active, Mar,443191
Renewal Target,2024-03-01 00:00:00,133,Active, Mar,173320
Renewal Target,2024-03-01 00:00:00,134,Active, Mar,217678
Renewal Target,2024-03-01 00:00:00,135,Active, Mar,547452
Renewal Target,2024-03-01 00:00:00,136,Active, Mar,428512
Renewal Target,2024-03-01 00:00:00,137,Active, Mar,355515
Renewal Target,2024-03-01 00:00:00,138,Active, Mar,373427
Renewal Target,2024-03-01 00:00:00,139,Active, Mar,207340
Renewal Target,2024-03-01 00:00:00,140,Active, Mar,473971
Renewal Target,2024-03-01 00:00:00,141,Active, Mar,531021
Renewal Target,2024-03-01 00:00:00,142,Active, Mar,176598
Renewal Target,2024-03-01 00:00:00,143,Active, Mar,437649
Renewal Target,2024-03-01 00:00:00,144,Active, Mar,299829
Renewal Target,2024-03-01 00:00:00,145,Active, Mar,149909
Renewal Target,2024-03-01 00:00:00,146,Active, Mar,333882
Renewal Target,2024-03-01 00:00:00,147,Active, Mar,443253
Renewal Target,2024-03-01 00:00:00,148,Active, Mar,275426
Renewal Target,2024-03-01 00:00:00,149,Active, Mar,520293
Renewal Target,2024-03-01 00:00:00,150,Active, Mar,319185
Renewal Target,2024-03-01 00:00:00,151,Active, Mar,534149
Renewal Target,2024-03-01 00:00:00,152,Active, Mar,320390
Renewal Target,2024-03-01 00:00:00,153,Active, Mar,192020
Renewal Target,2024-03-01 00:00:00,154,Active, Mar,351198
Renewal Target,2024-03-01 00:00:00,155,Active, Mar,321565
Renewal Target,2024-03-01 00:00:00,156,Active, Mar,177071
Renewal Target,2024-03-01 00:00:00,157,Active, Mar,360466
Renewal Target,2024-03-01 00:00:00,158,Active, Mar,236289
Renewal Target,2024-03-01 00:00:00,159,Active, Mar,507042
Renewal Target,2024-03-01 00:00:00,160,Active, Mar,298412
Renewal Target,2024-03-01 00:00:00,161,Active, Mar,286100
Renewal Target,2024-03-01 00:00:00,162,Active, Mar,404388
Renewal Target,2024-03-01 00:00:00,163,Active, Mar,463698
Renewal Target,2024-03-01 00:00:00,164,Active, Mar,521649
Renewal Target,2024-03-01 00:00:00,165,Active, Mar,530831
Renewal Target,2024-03-01 00:00:00,166,Active, Mar,125261
Renewal Target,2024-03-01 00:00:00,167,Active, Mar,510296
Renewal Target,2024-03-01 00:00:00,168,Active, Mar,505625
Renewal Target,2024-03-01 00:00:00,169,Active, Mar,151331
